Time;ModuleName;Level;Channel;UR_Time;Value1;Value2;Value3;Value4;Value5;Value6
2025-11-21 05:02:36,663;URBasic.dataLogData;INFO;actual_q;297.109;0.0601;-1.1576;1.0677;-1.4061;-1.6169;1.7283
2025-11-21 05:02:36,663;URBasic.dataLogData;INFO;actual_qd;297.109;0.0;0.0;0.0;0.0;-0.0;-0.0
2025-11-21 05:02:36,663;URBasic.dataLogData;INFO;actual_TCP_pose;297.109;-0.3814;-0.1476;0.2951;-3.0729;0.1569;-0.107
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;actual_TCP_force;297.109;-0.4647;0.0608;1.4881;-0.0201;-0.0149;0.0052
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;actual_digital_input_bits;297.109;0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;robot_mode;297.109;7
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;actual_tool_accelerometer;297.109;0.4022;-0.5746;-9.7492
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;speed_scaling;297.109;0.0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;actual_momentum;297.109;0.0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;actual_digital_output_bits;297.109;0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;runtime_state;297.109;1
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;robot_status_bits;297.109;1
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;safety_status_bits;297.109;1
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;analog_io_types;297.109;15
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;standard_analog_input0;297.109;-0.0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;standard_analog_input1;297.109;-0.0
2025-11-21 05:02:36,664;URBasic.dataLogData;INFO;standard_analog_output0;297.109;0.0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;standard_analog_output1;297.109;0.0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;output_bit_registers0_to_31;297.109;0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;output_int_register_0;297.109;0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;output_int_register_1;297.109;0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;output_double_register_0;297.109;0.0
2025-11-21 05:02:36,665;URBasic.dataLogData;INFO;output_double_register_1;297.109;0.0
